해양사고발생_년도,해양사고발생_월,해양사고발생_일,사고유형_통계,CHECK_DATE,CHECK_LOC,CHECK_TWO,CHECK_TWO11,CHECK_TWO12,CHECK_TWO21,CHECK_TWO22,CHECK_TWO23,CHECK_TWO24,CHECK_TWO31,CHECK_TWO41,CHECK_TWO51,CHECK_TWO52,CHECK_TWO53,CHECK_TWO54,CHECK_TWO55,CHECK_TWO56,CHECK_TWO61,CHECK_TWO62,CHECK_TWO63,CHECK_TWO64,CHECK_TWO65,CHECK_TWO71,CHECK_TWO72,CHECK_TWO73,CHECK_TWO81,CHECK_TWO82,CHECK_TWO83,CHECK_TWO84,CHECK_TWO91,CHECK_TWO92,CHECK_TWO93,CHECK_TWO94,CHECK_TWO101,CHECK_TWO102,CHECK_TWO111,CHECK_TWO112,CHECK_TWO113,CHECK_TWO73_FISH,CHECK_TWO74_FISH,CHECK_TWO74,CHECK_TWO221,CHECK_TWO222,CHECK_TWO223,CHECK_TWO25,CHECK_TWO26,CHECK_TWO42,CHECK_TWO43,CHECK_541_KIND1,CHECK_541_QTY1,CHECK_541_DATE1,CHECK_541_KIND2,CHECK_541_QTY2,CHECK_541_DATE2,CHECK_542_KIND1,CHECK_542_QTY1,CHECK_542_DATE1,CHECK_542_KIND2,CHECK_542_QTY2,CHECK_542_DATE2,CHECK_551_QTY1,CHECK_551_KIND2,CHECK_551_QTY2,CHECK_551_KIND3,CHECK_551_QTY3,CHECK_551_KIND4,CHECK_551_QTY4,CHECK_561_QTY1,CHECK_561_TO1,CHECK_561_QTY2,CHECK_561_TO2,CHECK_561_QTY3,CHECK_561_TO3,CHECK_561_QTY4,CHECK_561_TO4,CHECK_561_KIND4,CHECK_631_CHECK1,CHECK_631_CHECK2,CHECK_631_CHECK3,CHECK_TWO66,CHECK_TWO67,CHECK_671_QTY1,CHECK_671_QTY2,CHECK_671_QTY3,CHECK_671_QTY4,CHECK_671_QTY5,CHECK_671_QTY6,CHECK_671_QTY7,CHECK_671_QTY8,CHECK_671_QTY9,CHECK_671_QTY10,CHECK_671_QTY11,CHECK_671_QTY12,CHECK_671_QTY13,CHECK_671_QTY14,CHECK_671_QTY15,CHECK_671_QTY16,CHECK_TWO68,CHECK_TWO69,CHECK_TWO711,CHECK_TWO712,CHECK_TWO713,CHECK_TWO714,CHECK_TWO715,CHECK_TWO716,CHECK_TWO7171,CHECK_TWO7172,CHECK_TWO7173,CHECK_TWO7174,CHECK_TWO7175,CHECK_TWO7176,CHECK_TWO718,CHECK_7181_CHECK1,CHECK_7181_CHECK2,CHECK_7181_CHECK3,CHECK_7181_CHECK4,CHECK_TWO719,CHECK_TWO7110,CHECK_TWO7111,CHECK_TWO7112,CHECK_TWO7113,CHECK_TWO7114,CHECK_TWO7115,CHECK_TWO7116,CHECK_TWO7117,CHECK_7117_CHECK1,CHECK_7117_CHECK2,CHECK_7117_KIND2,CHECK_TWO721,CHECK_TWO722,CHECK_TWO723,CHECK_TWO741,CHECK_TWO742,CHECK_TWO75,CHECK_TWO85,CHECK_TWO86,CHECK_TWO95,CHECK_TWO96,CHECK_TWO103,CHECK_TWO104,CHECK_TWO114,CHECK_TWO121,CHECK_TWO122,CHECK_TWO131,CHECK_TWO132,CHECK_7171C1,CHECK_7171C2,CHECK_561_TO1_1,CHECK_561_TO2_1,NEW_NO
2017.0,9.0,27.0,기관손상,"선체)2016.3/14, 3/15
기관)2016.3/14",통영 정량동,V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,X,V,X,V,V,V,V,V,,,SG-SV-15A,1.0,16/03/15,,,,,,,,,,11.0,,,,4.0,,11.0,4.0,19/02/01,2.0,19/02/01,2.0,,,,,,,,X,V,,,,,3.0,,2.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,X,X,X,V,Y,,,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,,,,,A00000002
2017.0,9.0,27.0,기관손상,"선)2017.02.15
기)2017.02.15",통영 정량동,V,V,X,V,V,V,R,V,V,X,V,V,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,X,V,X,V,V,V,V,X,,,SG-SV-15A,1.0,16/03/15,,,,수압자동식(일회용),1.0,18/03/01,,,,11.0,,,,4.0,,11.0,4.0,19/02/01,2.0,19/02/01,2.0,,,,,,,,X,V,,,,,4.0,,2.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,N,X,X,X,V,X,V,X,X,V,Y,,,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000002
2017.0,9.0,27.0,기관손상,"선)2019.04/05,09
기)2019.04/05.09,11","통영 동원조선소/정량동,항남동",V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,X,V,X,V,V,V,V,X,,,SG-SV-15A,1.0,19/12/14,,,,수압자동식(일회용),1.0,19/12/31,,,,12.0,,,,4.0,,12.0,4.0,19/02/01,2.0,19/02/01,2.0,,,,,,,,X,V,,,,,4.0,,2.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,N,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000002
2017.0,10.0,16.0,기타,"선체)2016.3/14, 3/15
기관)2016.3/14",통영 정량동,V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,X,V,X,V,V,V,V,V,,,SG-SV-15A,1.0,16/03/15,,,,,,,,,,11.0,,,,4.0,,11.0,4.0,19/02/01,2.0,19/02/01,2.0,,,,,,,,X,V,,,,,3.0,,2.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,X,X,X,V,Y,,,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,,,,,A00000002
2017.0,10.0,16.0,기타,"선)2017.02.15
기)2017.02.15",통영 정량동,V,V,X,V,V,V,R,V,V,X,V,V,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,X,V,X,V,V,V,V,X,,,SG-SV-15A,1.0,16/03/15,,,,수압자동식(일회용),1.0,18/03/01,,,,11.0,,,,4.0,,11.0,4.0,19/02/01,2.0,19/02/01,2.0,,,,,,,,X,V,,,,,4.0,,2.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,N,X,X,X,V,X,V,X,X,V,Y,,,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000002
2017.0,10.0,16.0,기타,"선)2019.04/05,09
기)2019.04/05.09,11","통영 동원조선소/정량동,항남동",V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,X,V,X,V,V,V,V,X,,,SG-SV-15A,1.0,19/12/14,,,,수압자동식(일회용),1.0,19/12/31,,,,12.0,,,,4.0,,12.0,4.0,19/02/01,2.0,19/02/01,2.0,,,,,,,,X,V,,,,,4.0,,2.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,N,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000002
2019.0,6.0,15.0,안전사고,"선체)2016.3/14, 3/15
기관)2016.3/14",통영 정량동,V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,X,V,X,V,V,V,V,V,,,SG-SV-15A,1.0,16/03/15,,,,,,,,,,11.0,,,,4.0,,11.0,4.0,19/02/01,2.0,19/02/01,2.0,,,,,,,,X,V,,,,,3.0,,2.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,X,X,X,V,Y,,,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,,,,,A00000002
2019.0,6.0,15.0,안전사고,"선)2017.02.15
기)2017.02.15",통영 정량동,V,V,X,V,V,V,R,V,V,X,V,V,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,X,V,X,V,V,V,V,X,,,SG-SV-15A,1.0,16/03/15,,,,수압자동식(일회용),1.0,18/03/01,,,,11.0,,,,4.0,,11.0,4.0,19/02/01,2.0,19/02/01,2.0,,,,,,,,X,V,,,,,4.0,,2.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,N,X,X,X,V,X,V,X,X,V,Y,,,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000002
2019.0,6.0,15.0,안전사고,"선)2019.04/05,09
기)2019.04/05.09,11","통영 동원조선소/정량동,항남동",V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,X,V,X,V,V,V,V,X,,,SG-SV-15A,1.0,19/12/14,,,,수압자동식(일회용),1.0,19/12/31,,,,12.0,,,,4.0,,12.0,4.0,19/02/01,2.0,19/02/01,2.0,,,,,,,,X,V,,,,,4.0,,2.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,N,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000002
2015.0,12.0,5.0,기타,"2016. 6/20,22",자갈치,V,V,X,V,V,V,V,V,V,X,V,-,V,V,V,V,V,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,X,X,V,V,X,V,X,V,V,V,V,V,,,구명뗏목,2.0,16/06/18,,0.0,,1회용,2.0,18/06/01,,0.0,,30.0,,,,4.0,,30.0,4.0,18/02/01,2.0,18/02/01,2.0,,,,,,,,X,V,,,,,6.0,4.0,2.0,,,,,,,,,,V,V,V,V,V,V,X,V,V,X,X,X,V,X,V,,Y,,,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,18/02/01,18/02/01,A00000003
2015.0,12.0,5.0,기타,2017.7/11,충무동,V,V,X,V,V,V,V,V,V,X,V,-,V,V,V,V,V,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,X,X,V,V,X,V,X,V,V,V,V,V,,,구명뗏목,2.0,17/05/10,,0.0,,1회용,2.0,19/05/01,,0.0,,30.0,,,,4.0,,30.0,4.0,18/02/01,2.0,18/02/01,2.0,,,,,,,,X,V,,,,,6.0,4.0,2.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,V,X,V,,Y,,,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,18/02/01,18/02/01,A00000003
2018.0,9.0,4.0,안전사고,"2016. 6/20,22",자갈치,V,V,X,V,V,V,V,V,V,X,V,-,V,V,V,V,V,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,X,X,V,V,X,V,X,V,V,V,V,V,,,구명뗏목,2.0,16/06/18,,0.0,,1회용,2.0,18/06/01,,0.0,,30.0,,,,4.0,,30.0,4.0,18/02/01,2.0,18/02/01,2.0,,,,,,,,X,V,,,,,6.0,4.0,2.0,,,,,,,,,,V,V,V,V,V,V,X,V,V,X,X,X,V,X,V,,Y,,,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,18/02/01,18/02/01,A00000003
2018.0,9.0,4.0,안전사고,2017.7/11,충무동,V,V,X,V,V,V,V,V,V,X,V,-,V,V,V,V,V,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,X,X,V,V,X,V,X,V,V,V,V,V,,,구명뗏목,2.0,17/05/10,,0.0,,1회용,2.0,19/05/01,,0.0,,30.0,,,,4.0,,30.0,4.0,18/02/01,2.0,18/02/01,2.0,,,,,,,,X,V,,,,,6.0,4.0,2.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,V,X,V,,Y,,,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,18/02/01,18/02/01,A00000003
2018.0,1.0,11.0,기관손상,"선)2016.05/27, 31
기)2016.5/31",포항 구룡포,,V,X,V,V,V,V,V,V,X,V,-,V,V,V,X,X,V,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,X,V,X,V,V,V,V,X,,,2종팽창식,1.0,16/05/27,,,,햄머식,1.0,18/05/01,,,,10.0,,,,4.0,,10.0,4.0,19/05/01,2.0,19/05/01,2.0,,,,,,,,X,V,2.0,,,,4.0,,2.0,,,,,,,,2.0,,V,V,,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,X,X,X,V,,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,,,19/05/01,19/05/01,A00000004
2018.0,1.0,11.0,기관손상,2017 5/18,구룡포항,V,V,X,V,V,V,V,V,V,X,V,V,-,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,X,V,V,,,16/05/27,,,,,,18/05/01,,,,10.0,,,,4.0,,10.0,4.0,18/05/01,2.0,18/05/01,2.0,,,,,,,,X,V,,,,,4.0,,2.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,,,Y,X,X,X,V,X,V,X,X,V,Y,Y,무선통신단말기,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,,,,,A00000004
2018.0,1.0,11.0,기관손상,"선)2019.07/03
기)2019.06/20,07/03","포항 대우마린, 구룡포항",V,V,X,V,V,V,V,V,V,X,V,X,X,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,X,V,V,,,18/05/11,,,,,,18/05/01,,,,10.0,,,,4.0,,10.0,4.0,22/06/01,2.0,22/06/01,2.0,,,,,,,,X,V,,,,,4.0,,2.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,,,Y,X,X,X,V,X,V,X,X,V,Y,Y,무선통신단말기,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,,,22/06/01,22/06/01,A00000004
2019.0,11.0,22.0,기타,"선)2016.05/27, 31
기)2016.5/31",포항 구룡포,,V,X,V,V,V,V,V,V,X,V,-,V,V,V,X,X,V,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,X,V,X,V,V,V,V,X,,,2종팽창식,1.0,16/05/27,,,,햄머식,1.0,18/05/01,,,,10.0,,,,4.0,,10.0,4.0,19/05/01,2.0,19/05/01,2.0,,,,,,,,X,V,2.0,,,,4.0,,2.0,,,,,,,,2.0,,V,V,,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,X,X,X,V,,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,,,19/05/01,19/05/01,A00000004
2019.0,11.0,22.0,기타,2017 5/18,구룡포항,V,V,X,V,V,V,V,V,V,X,V,V,-,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,X,V,V,,,16/05/27,,,,,,18/05/01,,,,10.0,,,,4.0,,10.0,4.0,18/05/01,2.0,18/05/01,2.0,,,,,,,,X,V,,,,,4.0,,2.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,,,Y,X,X,X,V,X,V,X,X,V,Y,Y,무선통신단말기,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,,,,,A00000004
2019.0,11.0,22.0,기타,"선)2019.07/03
기)2019.06/20,07/03","포항 대우마린, 구룡포항",V,V,X,V,V,V,V,V,V,X,V,X,X,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,X,V,V,,,18/05/11,,,,,,18/05/01,,,,10.0,,,,4.0,,10.0,4.0,22/06/01,2.0,22/06/01,2.0,,,,,,,,X,V,,,,,4.0,,2.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,,,Y,X,X,X,V,X,V,X,X,V,Y,Y,무선통신단말기,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,,,22/06/01,22/06/01,A00000004
2017.0,6.0,24.0,기타,"선체 : '16. 2.29.
기관 : '16. 2. 3., 2.29.","군산 해망동, 볼보펜타",,V,X,V,,V,V,V,V,X,V,-,V,V,V,V,V,X,X,X,,,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,,V,V,V,V,X,,,HY-A-15,1.0,16/02/15,,,,KOSMOA,1.0,10/02/01,,,,12.0,,,,4.0,,12.0,4.0,18/01/01,2.0,18/01/01,2.0,,,,,,,,X,V,8.0,,,,5.0,,,,,,,,,,,,V,V,V,V,X,V,X,V,X,X,X,X,X,X,V,,Y,,,X,X,X,V,X,X,X,X,V,,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,,,,,A00000005
2017.0,6.0,24.0,기타,2018.03.12,군산,,V,X,V,,V,V,V,V,X,V,-,V,V,V,V,V,X,X,X,,,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,,V,V,V,V,X,,,HY-A-15,1.0,18/02/28,,,,수압식(SEA MATE),1.0,21/03/01,,,,12.0,,,,4.0,,12.0,4.0,20/11/01,2.0,20/12/01,2.0,,,,,,,,X,V,8.0,,,,5.0,,1.0,,,,,,,,,,V,V,V,V,X,V,X,V,X,X,X,X,X,X,V,,Y,,,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,,,,,A00000005
2017.0,6.0,24.0,기타,"선체: 2019. 5.28.
기관: 2019. 5.29.",군산 해망동,,V,X,V,,V,V,V,V,X,V,-,V,V,V,V,V,X,X,X,,,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,,V,V,V,V,X,,,HY-A-15,1.0,18/02/28,,,,수압식(SEA MATE),1.0,21/03/01,,,,12.0,,,,4.0,,12.0,4.0,20/11/01,2.0,20/12/01,2.0,,,,,,,,X,V,8.0,,,,5.0,,1.0,,,,,,,,,,V,V,V,V,X,V,X,V,X,X,X,X,X,X,V,,Y,,,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,,,,,A00000005
2019.0,5.0,3.0,기관손상,"선체 : '16. 2.29.
기관 : '16. 2. 3., 2.29.","군산 해망동, 볼보펜타",,V,X,V,,V,V,V,V,X,V,-,V,V,V,V,V,X,X,X,,,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,,V,V,V,V,X,,,HY-A-15,1.0,16/02/15,,,,KOSMOA,1.0,10/02/01,,,,12.0,,,,4.0,,12.0,4.0,18/01/01,2.0,18/01/01,2.0,,,,,,,,X,V,8.0,,,,5.0,,,,,,,,,,,,V,V,V,V,X,V,X,V,X,X,X,X,X,X,V,,Y,,,X,X,X,V,X,X,X,X,V,,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,,,,,A00000005
2019.0,5.0,3.0,기관손상,2018.03.12,군산,,V,X,V,,V,V,V,V,X,V,-,V,V,V,V,V,X,X,X,,,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,,V,V,V,V,X,,,HY-A-15,1.0,18/02/28,,,,수압식(SEA MATE),1.0,21/03/01,,,,12.0,,,,4.0,,12.0,4.0,20/11/01,2.0,20/12/01,2.0,,,,,,,,X,V,8.0,,,,5.0,,1.0,,,,,,,,,,V,V,V,V,X,V,X,V,X,X,X,X,X,X,V,,Y,,,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,,,,,A00000005
2019.0,5.0,3.0,기관손상,"선체: 2019. 5.28.
기관: 2019. 5.29.",군산 해망동,,V,X,V,,V,V,V,V,X,V,-,V,V,V,V,V,X,X,X,,,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,,V,V,V,V,X,,,HY-A-15,1.0,18/02/28,,,,수압식(SEA MATE),1.0,21/03/01,,,,12.0,,,,4.0,,12.0,4.0,20/11/01,2.0,20/12/01,2.0,,,,,,,,X,V,8.0,,,,5.0,,1.0,,,,,,,,,,V,V,V,V,X,V,X,V,X,X,X,X,X,X,V,,Y,,,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,,,,,A00000005
2009.0,9.0,24.0,충돌,6/18,동호동,V,V,V,V,V,V,V,V,V,X,V,V,V,V,X,X,X,V,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000006
2019.0,10.0,8.0,기타,2017.06/15,동호동,V,V,X,V,V,V,V,V,V,X,V,-,V,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,X,V,V,SG-SV-15,1.0,16/03/08,,,,HAMMER,1.0,18/04/01,,,,11.0,,,고체식,4.0,발연식,11.0,4.0,20/05/01,2.0,20/04/01,2.0,,,,,,,,X,V,2.0,,,,6.0,1.0,,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,N,Y,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,20/05/01,20/04/01,A00000006
2019.0,10.0,8.0,기타,2019.05.03,통영 동호동,V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,X,V,V,팽창식구명뗏목,1.0,18/06/07,,,,수압자동식_1회용,1.0,20/06/01,,,,11.0,,,,4.0,,11.0,4.0,17/05/01,2.0,17/05/01,2.0,,,,,,,,X,V,0.0,,,,6.0,0.0,,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,N,N,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,20/05/01,20/04/01,A00000006
2019.0,10.0,8.0,기타,2020.03.24,동호동,V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,X,V,V,팽창식구명뗏목,1.0,20/03/20,,,,수압자동식_1회용,1.0,22/03/01,,,,11.0,,,,4.0,,11.0,4.0,23/02/01,2.0,23/02/01,2.0,,,,,,,,X,V,0.0,,,,5.0,0.0,,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,N,N,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,01/01/01,01/01/01,A00000006
2012.0,3.0,28.0,기관손상,"선)2012.06.01/06.08
기)2012.5/7,6/8.",구룡포,V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,X,V,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000007
2012.0,3.0,28.0,기관손상,2011.7/5.,구룡포항,V,V,X,V,V,V,V,V,V,X,V,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,X,V,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000007
2012.0,3.0,28.0,기관손상,"2014.08.01
",구룡포,V,V,X,V,V,V,V,V,V,X,V,-,V,V,V,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,X,V,X,V,V,V,V,X,,,제2종팽창식구명뗏목,1.0,14/07/21,,,,HYEL-134,1.0,14/07/21,,,,,팽창식,10.0,고체식,4.0,HYEL-130,10.0,4.0,17/07/31,4.0,17/07/31,2.0,,,,,,,,X,V,2.0,,,,2.0,,2.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,Y,Y,Y,,X,X,X,V,X,X,X,X,V,,Y,V-PASS,V,X,V,X,X,,V,V,X,X,X,X,V,V,V,V,V,,y,17/07/31,17/07/31,A00000007
2017.0,5.0,3.0,기관손상,"2016.8/16
",포항 구룡포,V,V,X,R,V,V,V,V,V,X,V,-,V,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,X,V,X,V,V,V,V,X,,,자동팽창,1.0,16/06/27,,,,수압이탈,1.0,18/06/01,,,,,팽창식,10.0,고체식,4.0,,10.0,4.0,17/07/31,4.0,17/07/31,2.0,,,,,,,,V,V,0.0,,3.0,,2.0,,2.0,,,,,,,,2.0,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,N,Y,N,,X,X,X,V,X,X,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,n,17/07/31,17/07/31,A00000007
2017.0,5.0,3.0,기관손상,"2018.06/20
",포항 구룡포,V,V,X,V,V,V,V,V,V,X,V,-,V,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,X,V,X,V,V,V,V,X,,,자동팽창,1.0,18/06/19,,,,수압이탈,1.0,20/06/01,,,,,팽창식,10.0,고체식,4.0,,10.0,4.0,20/07/31,4.0,20/07/31,2.0,,,,,,,,V,V,0.0,,3.0,,2.0,,4.0,,,,,,,,2.0,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,N,Y,N,,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,n,20/07/31,20/07/31,A00000007
2017.0,5.0,3.0,기관손상,2019.07/08,포항 구룡포항,V,V,X,V,V,V,V,V,V,X,V,X,V,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,X,V,X,V,V,V,V,X,,,자동팽창,1.0,18/06/19,,,,수압이탈,1.0,20/06/01,,,,,팽창식,10.0,고체식,4.0,,10.0,4.0,20/07/31,4.0,20/07/31,2.0,,,,,,,,V,V,0.0,,3.0,,2.0,,4.0,,,,,,,,2.0,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,N,Y,N,,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,n,20/07/31,20/07/31,A00000007
